username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
henry_manatad;2018-01-06 23:21;0;0;"METRO AYALA SUNOG UPDATE Si BFP-7 Director Sr. Supt. Samuel Tadeo mipahibawo nga basin karong kadlawon o ugma... https:// fb.me/5999BK5Rh";;;;"949662218295152641";https://twitter.com/henry_manatad/status/949662218295152641
cebudailynews;2018-01-06 23:18;8;17;"LOOK: As of 11 o'clock, firefighters continue to put out the fire at Metro Ayala / via @BenjieTalisic pic.twitter.com/UQOfLQdCBR";;@BenjieTalisic;;"949661393640308737";https://twitter.com/cebudailynews/status/949661393640308737
iamjamramirez;2018-01-06 23:11;0;1;"Metro Ayala fire started at the department store, says management http:// newsinfo.inquirer.net/957883/metro-a yala-fire-started-at-the-department-store-says-management … via @inquirerdotnet";;@inquirerdotnet;;"949659739427778560";https://twitter.com/iamjamramirez/status/949659739427778560
theenzoferrari;2018-01-06 23:06;0;0;"Thank you for the contribution to Cebu’s economy & history, Metro Ayala . Time to say goodbye.";;;;"949658422298816513";https://twitter.com/theenzoferrari/status/949658422298816513
exgangleader;2018-01-06 22:55;0;1;"Is the fire already out in metro ayala cebu? :(";;;;"949655713617362944";https://twitter.com/exgangleader/status/949655713617362944
nat11gomez;2018-01-06 22:54;1;4;"i guess we’ll be expecting a big metro ayala comeback tho https:// twitter.com/yanabaltazar/s tatus/949606717234425856 …";;;;"949655485967249408";https://twitter.com/nat11gomez/status/949655485967249408
OnTheBog365;2018-01-06 22:44;0;0;"Ayala is still there just less Metro now";;;;"949652823884554240";https://twitter.com/OnTheBog365/status/949652823884554240
vinceplasquita;2018-01-06 22:42;0;0;"Metro Ayala Cebu";;;;"949652508355346433";https://twitter.com/vinceplasquita/status/949652508355346433
frittyful;2018-01-06 22:39;0;1;"Smoke coming from Metro Ayala pic.twitter.com/80o8uxqy0V";;;;"949651543514468353";https://twitter.com/frittyful/status/949651543514468353
micahnut;2018-01-06 22:38;0;1;"I think metro ayala will get collapsed . sad";;;;"949651373158576129";https://twitter.com/micahnut/status/949651373158576129
grclynnn;2018-01-06 22:36;0;0;"my god metro ayala";;;;"949650805111443456";https://twitter.com/grclynnn/status/949650805111443456
MyCodeDoodles;2018-01-06 22:31;0;0;"It’s long been recognized that the building ( Metro ) can’t be saved, obviously. They are trying to contain it as much as possible so it won’t spread to the connecting mall ( Ayala ), and ultimately stop the fire. Common sense? It’s more than just common sense. Enjoying the view?";;;;"949649512171057152";https://twitter.com/MyCodeDoodles/status/949649512171057152
iamHeartWorld;2018-01-06 22:30;0;0;"Metro Ayala Cebu";;;;"949649494827679744";https://twitter.com/iamHeartWorld/status/949649494827679744
krstnflrnz;2018-01-06 22:28;0;1;"to those near metro ayala (and firefighters), stay safe";;;;"949648830277939201";https://twitter.com/krstnflrnz/status/949648830277939201
jongmutia024;2018-01-06 22:25;0;2;"Metro Ayala breaks my heart!! #MetroAyalaFire";;;#MetroAyalaFire;"949647998555836416";https://twitter.com/jongmutia024/status/949647998555836416
G_A_Cabreros;2018-01-06 22:17;0;2;"Sad to learn and watch news footage of the #MetroAyalaFire that's been raging for more than 24 hours already. I had lots of good memories (and bought many high-quality yet affordable things, of course) at Metro Ayala back when I was still living in Cebu City.";;;#MetroAyalaFire;"949646116110327808";https://twitter.com/G_A_Cabreros/status/949646116110327808
KaPedong;2018-01-06 22:16;0;0;"Fire continues in Metro Ayala for 24 hours now... [Image: CDN] pic.twitter.com/bIokVJ27HL";;;;"949645966604255234";https://twitter.com/KaPedong/status/949645966604255234
teffanyjean;2018-01-06 22:15;0;4;"Ayala will never be the same with out Metro . Huhuuu.";;;;"949645589767102464";https://twitter.com/teffanyjean/status/949645589767102464
boiiserendipity;2018-01-06 22:11;0;0;"Massive flames engulf Metro Gaisano in Ayala Center Cebu 24 hours";;;;"949644564830158848";https://twitter.com/boiiserendipity/status/949644564830158848
sheenabihag;2018-01-06 22:11;0;4;"All praise to media friends covering the Metro Ayala fire despite all hazards. Stay safe guys!!!! Salute to our brave firemen too. Praying for the safety of everyone!!!";;;;"949644520915746818";https://twitter.com/sheenabihag/status/949644520915746818
4LifeTFCebu;2018-01-06 21:59;0;1;"It's been 24 hours, and Metro Ayala fire rages on! https:// fb.me/7vPzwxlOi";;;;"949641622672814081";https://twitter.com/4LifeTFCebu/status/949641622672814081
genietogono;2018-01-06 21:54;4;38;"Most affected by this Metro Ayala situation are their workers. ";;;;"949640416697073664";https://twitter.com/genietogono/status/949640416697073664
iam_bergzhou;2018-01-06 21:54;0;3;"Goodbye Metro Ayala https:// fb.me/3AQAz9vau";;;;"949640337865064449";https://twitter.com/iam_bergzhou/status/949640337865064449
cebudailynews;2018-01-06 21:51;32;42;"WATCH: Fire progresses at the front walls of Metro Ayala . Firefighters hit the fire from the outside of the mall / via @BenjieTalisic pic.twitter.com/uRfJNGh4i5";;@BenjieTalisic;;"949639517291491328";https://twitter.com/cebudailynews/status/949639517291491328
AthenaAustine;2018-01-06 21:49;1;39;"Lord, provide work for all the employees left without work due to the Metro ayala fire incident that is still on going & safety of all fire fighters who have been fighting for 24 hrs";;;;"949638955548291074";https://twitter.com/AthenaAustine/status/949638955548291074
nateciaabegail;2018-01-06 21:48;0;1;"I can clearly see the smoke coming out of Metro Ayala from my view here at Sky Park, SM Seaside";;;;"949638719140589568";https://twitter.com/nateciaabegail/status/949638719140589568
surfista_blues;2018-01-06 21:47;0;0;"its the metro within the ayala mall perimeter";;;;"949638628094832641";https://twitter.com/surfista_blues/status/949638628094832641
goodies_mkc;2018-01-06 21:44;0;2;"God bless the firefighters rescuers for metro ayala 's fire tonight";;;;"949637878195175424";https://twitter.com/goodies_mkc/status/949637878195175424
